Serial,Description,stream,threshold_pct,threshold_pct_raw,density_lb_per_gal,days_since_last_service,days_since_last_service_raw,daily_fill_growth_pct,current_fill_pct_est,bin_capacity_gal,avg_service_min,avg_travel_proxy_min,avg_travel_proxy_min_phase1,Stop_ID,service_walk_min,Lat,Lng,Access_Lat,Access_Lng,fill_day_0,fill_day_1,fill_day_2,fill_day_3,fill_day_4,fill_day_5,fill_day_6,pickup_gal_day_0,pickup_gal_day_1,pickup_gal_day_2,pickup_gal_day_3,pickup_gal_day_4,pickup_gal_day_5,pickup_gal_day_6,pickup_lb_day_0,pickup_lb_day_1,pickup_lb_day_2,pickup_lb_day_3,pickup_lb_day_4,pickup_lb_day_5,pickup_lb_day_6,bin_over_safe_lb_day_0,bin_over_safe_lb_day_1,bin_over_safe_lb_day_2,bin_over_safe_lb_day_3,bin_over_safe_lb_day_4,bin_over_safe_lb_day_5,bin_over_safe_lb_day_6,bin_over_hard_lb_day_0,bin_over_hard_lb_day_1,bin_over_hard_lb_day_2,bin_over_hard_lb_day_3,bin_over_hard_lb_day_4,bin_over_hard_lb_day_5,bin_over_hard_lb_day_6,deadline_threshold,deadline_interval,service_deadline,initial_deadline_threshold_no_service,initial_deadline_interval_no_service,initial_service_deadline_no_service,must_service_within_horizon,anchor_date,horizon_day_0,fill_gal,growth_gal_per_day,rolling_day,fill_pct_start
1516542,E27 Coffee Lab,Compostables,60.0,60,1.2,3.0,1.0,4.945918759683959,4.945918759683959,150.0,4.0,10.0,10.0,1516542,0.0,37.87281634336943,-122.25584395229816,37.87281634336943,-122.25584395229816,4.945918759683959,9.891837519367918,14.837756279051877,19.783675038735836,24.729593798419796,29.675512558103755,34.62143131778771,7.418878139525939,14.837756279051877,22.256634418577814,29.675512558103755,37.09439069762969,44.51326883715563,51.93214697668156,8.902653767431126,17.80530753486225,26.707961302293377,35.6106150697245,44.51326883715563,53.415922604586754,62.318576372017866,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,6.0,6.0,,6.0,6.0,True,2026-02-20,2026-02-20,22.256634418577818,7.418878139525939,3,14.837756279051879
1520906,Stadium Gate 3,Bottles/Cans,,60,0.3,3.0,1.0,0.0,0.0,150.0,4.0,10.0,10.0,1520906,0.0,37.87063499373998,-122.2517542541027,37.87063499373998,-122.2517542541027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,6.0,6.0,,6.0,6.0,True,2026-02-20,2026-02-20,0.0,0.0,3,0.0
1520907,Stadium Gate 4,Bottles/Cans,,60,0.3,3.0,1.0,0.0,0.0,150.0,4.0,10.0,10.0,1520907,0.0,37.87033750790764,-122.25146390497684,37.87033750790764,-122.25146390497684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,6.0,6.0,,6.0,6.0,True,2026-02-20,2026-02-20,0.0,0.0,3,0.0
1520911,Stadium Gate 4,Waste,60.0,60,1.0,3.0,1.0,2.631701321612928,2.631701321612928,150.0,4.0,10.0,10.0,1520911,0.0,37.87033750790764,-122.25146390497684,37.87033750790764,-122.25146390497684,2.631701321612928,5.263402643225856,7.895103964838784,10.526805286451712,13.15850660806464,15.790207929677567,18.421909251290494,3.947551982419392,7.895103964838784,11.842655947258176,15.790207929677567,19.737759912096962,23.685311894516353,27.63286387693574,3.947551982419392,7.895103964838784,11.842655947258176,15.790207929677567,19.737759912096962,23.685311894516353,27.63286387693574,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,6.0,6.0,,6.0,6.0,True,2026-02-20,2026-02-20,11.842655947258176,3.947551982419392,3,7.895103964838785
1520914,Stadium Gate 3,Waste,60.0,60,1.0,3.0,1.0,3.6151383920165694,3.6151383920165694,150.0,4.0,10.0,10.0,1520914,0.0,37.87063499373998,-122.2517542541027,37.87063499373998,-122.2517542541027,3.6151383920165694,7.230276784033139,10.845415176049709,14.460553568066278,18.075691960082846,21.690830352099415,25.305968744115987,5.422707588024854,10.845415176049707,16.268122764074565,21.690830352099415,27.11353794012427,32.536245528149124,37.95895311617398,5.422707588024854,10.845415176049707,16.268122764074565,21.690830352099415,27.11353794012427,32.536245528149124,37.95895311617398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,6.0,6.0,,6.0,6.0,True,2026-02-20,2026-02-20,16.268122764074562,5.422707588024854,3,10.845415176049709
1520917,E30 Tan Hall North Side,Waste,60.0,60,1.0,3.0,1.0,8.128300278657463,8.128300278657463,150.0,4.0,10.0,10.0,1520917,0.0,37.87331,-122.25646833333332,37.87331,-122.25646833333332,8.128300278657463,16.256600557314925,24.384900835972388,32.51320111462985,40.641501393287314,48.769801671944776,56.89810195060224,12.192450417986194,24.384900835972388,36.57735125395858,48.769801671944776,60.96225208993097,73.15470250791716,85.34715292590336,12.192450417986194,24.384900835972388,36.57735125395858,48.769801671944776,60.96225208993097,73.15470250791716,85.34715292590336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,6.0,6.0,,6.0,6.0,True,2026-02-20,2026-02-20,36.57735125395858,12.192450417986194,3,24.384900835972388
1520920,Stadium Gate 4,Compostables,60.0,60,1.2,3.0,1.0,0.0,0.0,150.0,4.0,10.0,10.0,1520920,0.0,37.87033750790764,-122.25146390497684,37.87033750790764,-122.25146390497684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,6.0,6.0,,6.0,6.0,True,2026-02-20,2026-02-20,0.0,0.0,3,0.0
1514011,Cheit Hall 2,Bottles/Cans,,60,0.3,2.0,0.0,2.8511942059460242,0.0,150.0,4.0,10.0,10.0,1514011,0.0,37.87188981663252,-122.2544355412221,37.87188981663252,-122.2544355412221,0.0,2.8511942059460242,5.7023884118920485,8.553582617838073,11.404776823784097,14.255971029730121,17.107165235676145,0.0,4.276791308919036,8.553582617838073,12.830373926757108,17.107165235676145,21.38395654459518,25.660747853514216,0.0,1.2830373926757108,2.5660747853514216,3.8491121780271325,5.132149570702843,6.415186963378553,7.698224356054265,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,2026-02-20,2026-02-20,8.553582617838073,4.276791308919036,3,5.7023884118920485
1514016,W05 Brown’s Cafe,Bottles/Cans,,60,0.3,2.0,0.0,10.030496097475723,0.0,150.0,4.0,10.0,10.0,1514016,0.0,37.87322845639064,-122.2649330556343,37.87322845639064,-122.2649330556343,0.0,10.030496097475723,20.060992194951446,30.09148829242717,40.12198438990289,50.15248048737861,60.18297658485434,0.0,15.045744146213586,30.091488292427172,45.13723243864075,60.182976584854345,75.22872073106791,90.2744648772815,0.0,4.513723243864075,9.02744648772815,13.541169731592225,18.0548929754563,22.568616219320372,27.08233946318445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,2026-02-20,2026-02-20,30.091488292427172,15.045744146213586,3,20.060992194951446
1515691,E25 Cronk Gate,Compostables,60.0,60,1.2,2.0,0.0,5.0892383813394595,0.0,150.0,4.0,10.0,10.0,1515691,0.0,37.87171403146996,-122.25300919264556,37.87171403146996,-122.25300919264556,0.0,5.0892383813394595,10.178476762678919,15.267715144018378,20.356953525357838,25.446191906697297,30.535430288036757,0.0,7.633857572009188,15.267715144018377,22.901572716027566,30.535430288036753,38.16928786004595,45.80314543205513,0.0,9.160629086411026,18.321258172822052,27.48188725923308,36.642516345644104,45.80314543205514,54.96377451846616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,2026-02-20,2026-02-20,15.267715144018377,7.633857572009188,3,10.178476762678919
1515720,"U24 Rice & Bones, Wurster",Bottles/Cans,,60,0.3,2.0,0.0,4.9916228551620545,0.0,150.0,4.0,10.0,10.0,1515720,0.0,37.87061064441095,-122.25506309419872,37.87061064441095,-122.25506309419872,0.0,4.9916228551620545,9.983245710324109,14.974868565486164,19.966491420648218,24.958114275810274,29.949737130972327,0.0,7.487434282743082,14.974868565486164,22.462302848229246,29.949737130972327,37.43717141371541,44.92460569645849,0.0,2.2462302848229245,4.492460569645849,6.738690854468774,8.984921139291698,11.231151424114623,13.477381708937548,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,2026-02-20,2026-02-20,14.974868565486164,7.487434282743082,3,9.983245710324109
1515724,U11 Golden Bear Cafe Entry,Bottles/Cans,,60,0.3,2.0,0.0,17.409248279520707,0.0,150.0,4.0,10.0,10.0,1515724,0.0,37.86990133433772,-122.25960709154606,37.86990133433772,-122.25960709154606,0.0,17.409248279520707,34.818496559041414,52.22774483856212,69.63699311808283,87.04624139760354,104.45548967712423,0.0,26.113872419281062,52.227744838562124,78.34161725784317,104.45548967712425,130.5693620964053,156.68323451568634,0.0,7.834161725784318,15.668323451568636,23.50248517735295,31.33664690313727,39.17080862892159,47.0049703547059,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,2026-02-20,2026-02-20,52.227744838562124,26.113872419281062,3,34.818496559041414
1515728,W01 Lower Crescent,Bottles/Cans,,60,0.3,2.0,0.0,10.362869612037155,0.0,150.0,4.0,10.0,10.0,1515728,0.0,37.87060588041083,-122.26555924862622,37.87060588041083,-122.26555924862622,0.0,10.362869612037155,20.72573922407431,31.088608836111465,41.45147844814862,51.81434806018578,62.17721767222293,0.0,15.544304418055733,31.088608836111465,46.6329132541672,62.17721767222293,77.72152209027867,93.2658265083344,0.0,4.663291325416719,9.326582650833439,13.98987397625016,18.653165301666878,23.3164566270836,27.97974795250032,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,2026-02-20,2026-02-20,31.088608836111465,15.544304418055733,3,20.72573922407431
1515733,E08 Cory Hall,Bottles/Cans,,60,0.3,2.0,0.0,5.282949646886178,0.0,150.0,4.0,10.0,10.0,1515733,0.0,37.875335851491954,-122.2575531899929,37.875335851491954,-122.2575531899929,0.0,5.282949646886178,10.565899293772356,15.848848940658534,21.13179858754471,26.41474823443089,31.69769788131707,0.0,7.924424470329267,15.848848940658534,23.773273410987805,31.69769788131707,39.62212235164633,47.54654682197561,0.0,2.37732734109878,4.75465468219756,7.131982023296342,9.50930936439512,11.886636705493899,14.263964046592683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,2026-02-20,2026-02-20,15.848848940658534,7.924424470329267,3,10.565899293772356
1515763,E01 California Hall,Bottles/Cans,,60,0.3,2.0,0.0,6.638494045332309,0.0,150.0,4.0,10.0,10.0,1515763,0.0,37.87219095211192,-122.26005535572769,37.87219095211192,-122.26005535572769,0.0,6.638494045332309,13.276988090664618,19.91548213599693,26.553976181329237,33.19247022666155,39.83096427199386,0.0,9.957741067998462,19.915482135996925,29.873223203995394,39.83096427199385,49.78870533999232,59.74644640799079,0.0,2.9873223203995387,5.974644640799077,8.961966961198618,11.949289281598155,14.936611601997695,17.923933922397236,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,2026-02-20,2026-02-20,19.915482135996925,9.957741067998462,3,13.276988090664616
1515767,U08 MLK Courtyard,Bottles/Cans,,60,0.3,2.0,0.0,13.876996910098775,0.0,150.0,4.0,10.0,10.0,1515767,0.0,37.86908535463956,-122.26000338792802,37.86908535463956,-122.26000338792802,0.0,13.876996910098775,27.75399382019755,41.630990730296325,55.5079876403951,69.38498455049387,83.26198146059265,0.0,20.815495365148163,41.630990730296325,62.44648609544449,83.26198146059265,104.0774768257408,124.89297219088898,0.0,6.2446486095444484,12.489297219088897,18.733945828633345,24.978594438177794,31.22324304772224,37.46789165726669,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,2026-02-20,2026-02-20,41.630990730296325,20.815495365148163,3,27.75399382019755
1515774,E03 University Library,Bottles/Cans,,60,0.3,2.0,0.0,11.317879724440868,0.0,150.0,4.0,10.0,10.0,1515774,0.0,37.8728593933986,-122.2593042252641,37.8728593933986,-122.2593042252641,0.0,11.317879724440868,22.635759448881736,33.9536391733226,45.27151889776347,56.58939862220434,67.9072783466452,0.0,16.976819586661303,33.95363917332261,50.93045875998391,67.90727834664521,84.8840979333065,101.86091751996781,0.0,5.093045875998391,10.186091751996782,15.279137627995171,20.372183503993565,25.46522937999195,30.558275255990342,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,2026-02-20,2026-02-20,33.95363917332261,16.976819586661303,3,22.63575944888174
1515779,U13 Bancroft Way,Bottles/Cans,,60,0.3,2.0,0.0,16.00222253090707,0.0,150.0,4.0,10.0,10.0,1515779,0.0,37.86908138455732,-122.25907165557147,37.86908138455732,-122.25907165557147,0.0,16.00222253090707,32.00444506181414,48.00666759272121,64.00889012362828,80.01111265453534,96.01333518544241,0.0,24.003333796360604,48.00666759272121,72.01000138908181,96.01333518544241,120.01666898180301,144.02000277816362,0.0,7.201000138908181,14.402000277816361,21.60300041672454,28.804000555632722,36.005000694540904,43.20600083344908,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,2026-02-20,2026-02-20,48.00666759272121,24.003333796360604,3,32.00444506181414
1520904,UC Botanical Gardens,Bottles/Cans,,60,0.3,2.0,0.0,0.0,0.0,150.0,4.0,10.0,10.0,1520904,0.0,37.87495480284841,-122.2380525913135,37.87495480284841,-122.2380525913135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,2026-02-20,2026-02-20,0.0,0.0,3,0.0
1520926,UC Botanical Gardens,Compostables,60.0,60,1.2,2.0,0.0,0.0,0.0,150.0,4.0,10.0,10.0,1520926,0.0,37.87495480284841,-122.2380525913135,37.87495480284841,-122.2380525913135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,2026-02-20,2026-02-20,0.0,0.0,3,0.0
500101630,Botanical Gardens,Bottles/Cans,,60,0.3,2.0,0.0,0.0,0.0,150.0,4.0,10.0,10.0,500101630,0.0,37.87541421263475,-122.23899631776,37.87541421263475,-122.23899631776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,2026-02-20,2026-02-20,0.0,0.0,3,0.0
500101635,Botanical Gardens,Compostables,60.0,60,1.2,2.0,0.0,0.0,0.0,150.0,4.0,10.0,10.0,500101635,0.0,37.87541421263475,-122.23899631776,37.87541421263475,-122.23899631776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,2026-02-20,2026-02-20,0.0,0.0,3,0.0
500103011,Golden Bear Cafe,Bottles/Cans,,60,0.3,2.0,0.0,36.715292000338906,0.0,150.0,4.0,10.0,10.0,500103011,0.0,37.86978428990735,-122.2596215247071,37.86978428990735,-122.2596215247071,0.0,36.715292000338906,73.43058400067781,110.14587600101672,125.0,125.0,125.0,0.0,55.07293800050836,110.14587600101672,165.21881400152506,187.5,187.5,187.5,0.0,16.521881400152505,33.04376280030501,49.56564420045752,56.25,56.25,56.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,2026-02-20,2026-02-20,110.14587600101672,55.07293800050836,3,73.43058400067781
1503614,W08 University Drive,Compostables,60.0,60,1.2,2.0,7.0,15.744157441574416,110.20910209102091,150.0,4.0,10.0,10.0,1503614,0.0,37.872760765013,-122.26242743432522,37.872760765013,-122.26242743432522,110.20910209102091,125.0,125.0,125.0,125.0,125.0,125.0,165.31365313653134,187.5,187.5,187.5,187.5,187.5,187.5,198.3763837638376,225.0,225.0,225.0,225.0,225.0,225.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-02-20,2026-02-20,47.23247232472325,23.616236162361623,4,31.48831488314883
1503637,E22 May Morrison Hall,Compostables,60.0,60,1.2,2.0,5.0,12.254664577695486,61.27332288847743,150.0,4.0,10.0,10.0,1503637,0.0,37.87094703497266,-122.25633848458529,37.87094703497266,-122.25633848458529,61.27332288847743,73.52798746617292,85.78265204386841,98.03731662156389,110.29198119925937,122.54664577695486,125.0,91.90998433271614,110.29198119925937,128.67397806580263,147.05597493234583,165.43797179888904,183.81996866543227,187.5,110.29198119925935,132.35037743911124,154.40877367896314,176.467169918815,198.52556615866683,220.5839623985187,225.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,2.0,0.0,0.0,2.0,0.0,True,2026-02-20,2026-02-20,36.76399373308646,18.38199686654323,4,24.509329155390972
1503642,E14 Physics,Bottles/Cans,,60,0.3,2.0,7.0,5.003764406092547,35.02635084264783,150.0,4.0,10.0,10.0,1503642,0.0,37.87269909945424,-122.25787103176118,37.87269909945424,-122.25787103176118,35.02635084264783,40.03011524874037,45.03387965483292,50.03764406092547,55.041408467018016,60.04517287311056,65.0489372792031,52.539526263971744,60.04517287311056,67.55081948224938,75.05646609138822,82.56211270052704,90.06775930966583,97.57340591880465,15.761857879191522,18.013551861933166,20.265245844674812,22.516939827416465,24.76863381015811,27.02032779289975,29.272021775641395,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,0.0,,0.0,0.0,True,2026-02-20,2026-02-20,15.01129321827764,7.50564660913882,4,10.007528812185093
1503647,E28 Library/Campanile Way,Bottles/Cans,,60,0.3,10.0,7.0,0.0,0.0,150.0,4.0,10.0,10.0,1503647,0.0,37.87172752492091,-122.2589030330658,37.87172752492091,-122.2589030330658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,0.0,,0.0,0.0,True,2026-02-20,2026-02-20,0.0,0.0,4,0.0
1503651,E14 Physics,Compostables,60.0,60,1.2,2.0,7.0,8.080812056929451,56.56568439850616,150.0,4.0,10.0,10.0,1503651,0.0,37.87269698218092,-122.25786969065668,37.87269698218092,-122.25786969065668,56.56568439850616,64.64649645543561,72.72730851236506,80.80812056929452,88.88893262622396,96.96974468315341,105.05055674008287,84.84852659775923,96.96974468315342,109.09096276854758,121.21218085394177,133.33339893933595,145.4546170247301,157.5758351101243,101.81823191731108,116.3636936197841,130.9091553222571,145.4546170247301,160.00007872720315,174.54554042967612,189.09100213214916,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,1.0,0.0,0.0,True,2026-02-20,2026-02-20,24.242436170788356,12.121218085394178,4,16.161624113858903
1514001,U16 Durant Hall,Compostables,60.0,60,1.2,2.0,8.0,9.59040959040959,76.72327672327673,150.0,4.0,10.0,10.0,1514001,0.0,37.87141963377396,-122.26046757783944,37.87141963377396,-122.26046757783944,76.72327672327673,86.31368631368632,95.90409590409591,105.49450549450549,115.08491508491508,124.67532467532467,125.0,115.08491508491508,129.47052947052947,143.85614385614386,158.24175824175825,172.6273726273726,187.012987012987,187.5,138.1018981018981,155.36463536463535,172.62737262737264,189.8901098901099,207.15284715284713,224.4155844155844,225.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-02-20,2026-02-20,28.77122877122877,14.385614385614385,4,19.18081918081918
1514003,W11 Moffitt Library @ Press,Compostables,60.0,60,1.2,2.0,8.0,17.151152636087517,125.0,150.0,4.0,10.0,10.0,1514003,0.0,37.87282221217865,-122.26011595483082,37.87282221217865,-122.26011595483082,125.0,125.0,125.0,125.0,125.0,125.0,125.0,187.5,187.5,187.5,187.5,187.5,187.5,187.5,225.0,225.0,225.0,225.0,225.0,225.0,225.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-02-20,2026-02-20,51.45345790826255,25.726728954131275,4,34.30230527217503
1514004,Bechtel East,Compostables,60.0,60,1.2,2.0,7.0,7.284704148144736,50.992929037013155,150.0,4.0,10.0,10.0,1514004,0.0,37.87392909537397,-122.257781243598,37.87392909537397,-122.257781243598,50.992929037013155,58.27763318515789,65.56233733330262,72.84704148144736,80.1317456295921,87.41644977773683,94.70115392588157,76.48939355551974,87.41644977773683,98.34350599995395,109.27056222217105,120.19761844438816,131.12467466660524,142.05173088882236,91.78727226662369,104.89973973328419,118.01220719994473,131.12467466660524,144.2371421332658,157.34960959992628,170.46207706658683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.0,0.0,2.0,0.0,0.0,True,2026-02-20,2026-02-20,21.854112444434207,10.927056222217104,4,14.569408296289472
1514021,001 Berkeley Way (Offsite),Bottles/Cans,,60,0.3,2.0,10.0,5.565217391304348,55.65217391304348,150.0,4.0,10.0,10.0,1514021,0.0,37.87364339729022,-122.26740393787624,37.87364339729022,-122.26740393787624,55.65217391304348,61.21739130434783,66.78260869565217,72.34782608695652,77.91304347826087,83.47826086956522,89.04347826086956,83.47826086956522,91.82608695652173,100.17391304347827,108.52173913043478,116.86956521739131,125.21739130434781,133.56521739130434,25.043478260869566,27.54782608695652,30.05217391304348,32.55652173913043,35.060869565217395,37.565217391304344,40.0695652173913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,0.0,,0.0,0.0,True,2026-02-20,2026-02-20,16.695652173913043,8.347826086956522,4,11.130434782608695
1514026,W11 Moffitt Library @ Press,Waste,60.0,60,1.0,2.0,6.0,28.20763956904995,125.0,150.0,4.0,10.0,10.0,1514026,0.0,37.87282512342449,-122.2601156195547,37.87282512342449,-122.2601156195547,125.0,125.0,125.0,125.0,125.0,125.0,125.0,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,1.0,0.0,True,2026-02-20,2026-02-20,84.62291870714984,42.31145935357492,4,56.41527913809989
1514027,Bechtel East,Waste,60.0,60,1.0,2.0,6.0,11.6410670978173,69.8464025869038,150.0,4.0,10.0,10.0,1514027,0.0,37.87392909537397,-122.257781243598,37.87392909537397,-122.257781243598,69.8464025869038,81.4874696847211,93.1285367825384,104.7696038803557,116.41067097817302,125.0,125.0,104.76960388035572,122.23120452708166,139.6928051738076,157.15440582053355,174.61600646725955,187.5,187.5,104.76960388035572,122.23120452708166,139.6928051738076,157.15440582053355,174.61600646725955,187.5,187.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,1.0,0.0,True,2026-02-20,2026-02-20,34.9232012934519,17.46160064672595,4,23.2821341956346
1514031,W13 Recreational Sport Facility (LF),Waste,60.0,60,1.0,2.0,3.0,20.12578616352201,60.37735849056604,150.0,4.0,10.0,10.0,1514031,0.0,37.8685232992564,-122.2623679692983,37.8685232992564,-122.2623679692983,60.37735849056604,80.50314465408805,100.62893081761007,120.75471698113208,125.0,125.0,125.0,90.56603773584906,120.75471698113208,150.9433962264151,181.13207547169813,187.5,187.5,187.5,90.56603773584906,120.75471698113208,150.9433962264151,181.13207547169813,187.5,187.5,187.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,4.0,0.0,0.0,4.0,0.0,True,2026-02-20,2026-02-20,60.37735849056604,30.18867924528302,4,40.25157232704402
1515674,W02 Crescent,Waste,60.0,60,1.0,2.0,6.0,23.42733188720174,125.0,150.0,4.0,10.0,10.0,1515674,0.0,37.87181499856153,-122.2651921789594,37.87181499856153,-122.2651921789594,125.0,125.0,125.0,125.0,125.0,125.0,125.0,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,1.0,0.0,True,2026-02-20,2026-02-20,70.28199566160521,35.140997830802604,4,46.85466377440347
1515690,W02 Crescent,Compostables,60.0,60,1.2,2.0,6.0,15.685218902696281,94.1113134161777,150.0,4.0,10.0,10.0,1515690,0.0,37.87181499856153,-122.2651921789594,37.87181499856153,-122.2651921789594,94.1113134161777,109.79653231887397,125.0,125.0,125.0,125.0,125.0,141.16697012426653,164.69479847831096,187.5,187.5,187.5,187.5,187.5,169.40036414911984,197.63375817397315,225.0,225.0,225.0,225.0,225.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,1.0,0.0,True,2026-02-20,2026-02-20,47.05565670808885,23.527828354044424,4,31.370437805392562
1515716,E16 Campanile,Compostables,60.0,60,1.2,2.0,7.0,9.72206593901204,68.05446157308428,150.0,4.0,10.0,10.0,1515716,0.0,37.87225129479221,-122.2578240931034,37.87225129479221,-122.2578240931034,68.05446157308428,77.77652751209632,87.49859345110836,97.2206593901204,106.94272532913244,116.66479126814448,125.0,102.08169235962643,116.66479126814448,131.24789017666254,145.83098908518062,160.41408799369867,174.9971869022167,187.5,122.49803083155172,139.9977495217734,157.49746821199503,174.99718690221673,192.4969055924384,209.99662428266004,225.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-02-20,2026-02-20,29.16619781703612,14.58309890851806,4,19.44413187802408
1515722,U09 MLK Ramp,Bottles/Cans,,60,0.3,2.0,7.0,10.132817310229571,70.929721171607,150.0,4.0,10.0,10.0,1515722,0.0,37.86935320236131,-122.26002149283886,37.86935320236131,-122.26002149283886,70.929721171607,81.06253848183657,91.19535579206614,101.32817310229572,111.46099041252529,121.59380772275486,125.0,106.3945817574105,121.59380772275485,136.7930336880992,151.99225965344357,167.1914856187879,182.3907115841323,187.5,31.91837452722315,36.47814231682645,41.037910106429756,45.59767789603307,50.15744568563637,54.71721347523969,56.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,0.0,,0.0,0.0,True,2026-02-20,2026-02-20,30.39845193068871,15.199225965344356,4,20.265634620459142
1515723,E13 Stanley Hall,Bottles/Cans,,60,0.3,2.0,21.0,3.656910672338264,36.56910672338264,150.0,4.0,10.0,10.0,1515723,0.0,37.87386120866613,-122.25652791559698,37.87386120866613,-122.25652791559698,36.56910672338264,40.2260173957209,43.882928068059165,47.53983874039743,51.1967494127357,54.853660085073955,58.510570757412225,54.85366008507396,60.33902609358135,65.82439210208875,71.30975811059614,76.79512411910355,82.28049012761093,87.76585613611834,16.456098025522188,18.101707828074407,19.747317630626625,21.39292743317884,23.038537235731063,24.684147038283278,26.329756840835504,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,0.0,,0.0,0.0,True,2026-02-20,2026-02-20,10.970732017014793,5.4853660085073965,4,7.313821344676529
